reading_id,sensor_id,ts,value
2382,2,2024-04-10 05:00:00,72.88
2383,2,2024-04-10 06:00:00,78.7
2384,2,2024-04-10 07:00:00,66.16
2385,2,2024-04-10 08:00:00,76.4
2386,2,2024-04-10 09:00:00,76.1
2387,2,2024-04-10 10:00:00,72.67
2388,2,2024-04-10 11:00:00,83.23
2389,2,2024-04-10 12:00:00,70.57
2390,2,2024-04-10 13:00:00,69.86
2391,2,2024-04-10 14:00:00,79.38
2392,2,2024-04-10 15:00:00,71.17
2393,2,2024-04-10 16:00:00,71.71
2394,2,2024-04-10 17:00:00,75.72
2395,2,2024-04-10 18:00:00,69.19
2396,2,2024-04-10 19:00:00,61.19
2397,2,2024-04-10 20:00:00,63.35
2398,2,2024-04-10 21:00:00,64.55
2399,2,2024-04-10 22:00:00,54.61
2400,2,2024-04-10 23:00:00,57.85
2401,2,2024-04-11 00:00:00,67.86
2402,2,2024-04-11 01:00:00,62.79
2403,2,2024-04-11 02:00:00,70.18
2404,2,2024-04-11 03:00:00,65.69
2405,2,2024-04-11 04:00:00,68.61
2406,2,2024-04-11 05:00:00,58.69
2407,2,2024-04-11 06:00:00,72.02
2408,2,2024-04-11 07:00:00,68.34
2409,2,2024-04-11 08:00:00,69.48
2410,2,2024-04-11 09:00:00,80.67
2411,2,2024-04-11 10:00:00,82.35
2412,2,2024-04-11 11:00:00,78.03
2413,2,2024-04-11 12:00:00,77.63
2414,2,2024-04-11 13:00:00,81.66
2415,2,2024-04-11 14:00:00,72.62
2416,2,2024-04-11 15:00:00,85.69
2417,2,2024-04-11 16:00:00,68.72
2418,2,2024-04-11 17:00:00,71.4
2419,2,2024-04-11 18:00:00,65.05
2420,2,2024-04-11 19:00:00,67.54
2421,2,2024-04-11 20:00:00,76.69
2422,2,2024-04-11 21:00:00,67.9
2423,2,2024-04-11 22:00:00,66.54
2424,2,2024-04-11 23:00:00,71.22
2425,2,2024-04-12 00:00:00,57.1
2426,2,2024-04-12 01:00:00,63.78
2427,2,2024-04-12 02:00:00,60.19
2428,2,2024-04-12 03:00:00,54.3
2429,2,2024-04-12 04:00:00,71.04
2430,2,2024-04-12 05:00:00,78.69
2431,2,2024-04-12 06:00:00,72.49
2432,2,2024-04-12 07:00:00,65.74
2433,2,2024-04-12 08:00:00,80.51
2434,2,2024-04-12 09:00:00,70.87
2435,2,2024-04-12 10:00:00,80.09
2436,2,2024-04-12 11:00:00,80.14
2437,2,2024-04-12 12:00:00,76.99
2438,2,2024-04-12 13:00:00,82.05
2439,2,2024-04-12 14:00:00,76.32
2440,2,2024-04-12 15:00:00,77.54
2441,2,2024-04-12 16:00:00,84.14
2442,2,2024-04-12 17:00:00,67.04
2443,2,2024-04-12 18:00:00,68.22
2444,2,2024-04-12 19:00:00,65.04
2445,2,2024-04-12 20:00:00,65.92
2446,2,2024-04-12 21:00:00,62.9
2447,2,2024-04-12 22:00:00,70.79
2448,2,2024-04-12 23:00:00,58.42
2449,2,2024-04-13 00:00:00,66.52
2450,2,2024-04-13 01:00:00,66.49
2451,2,2024-04-13 02:00:00,66.6
2452,2,2024-04-13 03:00:00,60.78
2453,2,2024-04-13 04:00:00,70.33
2454,2,2024-04-13 05:00:00,67.5
2455,2,2024-04-13 06:00:00,75.86
2456,2,2024-04-13 07:00:00,74.91
2457,2,2024-04-13 08:00:00,77.31
2458,2,2024-04-13 09:00:00,73.38
2459,2,2024-04-13 10:00:00,77.21
2460,2,2024-04-13 11:00:00,82.34
2461,2,2024-04-13 12:00:00,77.28
2462,2,2024-04-13 13:00:00,71.95
2463,2,2024-04-13 14:00:00,91.75
2464,2,2024-04-13 15:00:00,70.62
2465,2,2024-04-13 16:00:00,73.39
2466,2,2024-04-13 17:00:00,66.47
2467,2,2024-04-13 18:00:00,61.05
2468,2,2024-04-13 19:00:00,64.18
2469,2,2024-04-13 20:00:00,69.44
2470,2,2024-04-13 21:00:00,72.16
2471,2,2024-04-13 22:00:00,73.09
2472,2,2024-04-13 23:00:00,65.81
2473,2,2024-04-14 00:00:00,71.1
2474,2,2024-04-14 01:00:00,56.35
2475,2,2024-04-14 02:00:00,60.03
2476,2,2024-04-14 03:00:00,73.81
2477,2,2024-04-14 04:00:00,70.69
2478,2,2024-04-14 05:00:00,66.51
2479,2,2024-04-14 06:00:00,67.79
2480,2,2024-04-14 07:00:00,74.52
2481,2,2024-04-14 08:00:00,77.13
2482,2,2024-04-14 09:00:00,82.45
2483,2,2024-04-14 10:00:00,76.48
2484,2,2024-04-14 11:00:00,79.35
2485,2,2024-04-14 12:00:00,77.38
2486,2,2024-04-14 13:00:00,81.46
2487,2,2024-04-14 14:00:00,80.43
2488,2,2024-04-14 15:00:00,72.72
2489,2,2024-04-14 16:00:00,78.23
2490,2,2024-04-14 17:00:00,62.69
2491,2,2024-04-14 18:00:00,70.86
2492,2,2024-04-14 19:00:00,65.88
2493,2,2024-04-14 20:00:00,59.11
2494,2,2024-04-14 21:00:00,60.34
2495,2,2024-04-14 22:00:00,58.81
2496,2,2024-04-14 23:00:00,61.37
2497,2,2024-04-15 00:00:00,63.86
2498,2,2024-04-15 01:00:00,60.07
2499,2,2024-04-15 02:00:00,65.59
2500,2,2024-04-15 03:00:00,70.51
2501,2,2024-04-15 04:00:00,62.78
2502,2,2024-04-15 05:00:00,62.75
2503,2,2024-04-15 06:00:00,80.26
2504,2,2024-04-15 07:00:00,72.5
2505,2,2024-04-15 08:00:00,71.43
2506,2,2024-04-15 09:00:00,72.43
2507,2,2024-04-15 10:00:00,77.84
2508,2,2024-04-15 11:00:00,84.62
2509,2,2024-04-15 12:00:00,82.03
2510,2,2024-04-15 13:00:00,79.09
2511,2,2024-04-15 14:00:00,75.78
2512,2,2024-04-15 15:00:00,71.46
2513,2,2024-04-15 16:00:00,69.02
2514,2,2024-04-15 17:00:00,74.65
2515,2,2024-04-15 18:00:00,68.86
2516,2,2024-04-15 19:00:00,70.25
2517,2,2024-04-15 20:00:00,71.24
2518,2,2024-04-15 21:00:00,71.38
2519,2,2024-04-15 22:00:00,62.03
2520,2,2024-04-15 23:00:00,56.54
2521,2,2024-04-16 00:00:00,70.26
2522,2,2024-04-16 01:00:00,57.84
2523,2,2024-04-16 02:00:00,64.01
2524,2,2024-04-16 03:00:00,64.12
2525,2,2024-04-16 04:00:00,71.24
2526,2,2024-04-16 05:00:00,72.61
2527,2,2024-04-16 06:00:00,74.17
2528,2,2024-04-16 07:00:00,70.69
2529,2,2024-04-16 08:00:00,73.55
2530,2,2024-04-16 09:00:00,78.57
2531,2,2024-04-16 10:00:00,73.84
2532,2,2024-04-16 11:00:00,78.93
2533,2,2024-04-16 12:00:00,78.19
2534,2,2024-04-16 13:00:00,80.36
2535,2,2024-04-16 14:00:00,72.23
2536,2,2024-04-16 15:00:00,71.34
2537,2,2024-04-16 16:00:00,75.87
2538,2,2024-04-16 17:00:00,66.78
2539,2,2024-04-16 18:00:00,68.75
2540,2,2024-04-16 19:00:00,64.63
2541,2,2024-04-16 20:00:00,63.18
2542,2,2024-04-16 21:00:00,61.08
2543,2,2024-04-16 22:00:00,65.61
2544,2,2024-04-16 23:00:00,63.02
2545,2,2024-04-17 00:00:00,66.94
2546,2,2024-04-17 01:00:00,63.56
2547,2,2024-04-17 02:00:00,64.71
2548,2,2024-04-17 03:00:00,73.67
2549,2,2024-04-17 04:00:00,73.13
2550,2,2024-04-17 05:00:00,66.94
2551,2,2024-04-17 06:00:00,70.33
2552,2,2024-04-17 07:00:00,77.0
2553,2,2024-04-17 08:00:00,65.23
2554,2,2024-04-17 09:00:00,74.21
2555,2,2024-04-17 10:00:00,74.55
2556,2,2024-04-17 11:00:00,71.27
2557,2,2024-04-17 12:00:00,76.67
2558,2,2024-04-17 13:00:00,68.85
2559,2,2024-04-17 14:00:00,87.76
2560,2,2024-04-17 15:00:00,74.72
2561,2,2024-04-17 16:00:00,73.64
2562,2,2024-04-17 17:00:00,64.98
2563,2,2024-04-17 18:00:00,70.84
2564,2,2024-04-17 19:00:00,77.41
2565,2,2024-04-17 20:00:00,65.27
2566,2,2024-04-17 21:00:00,69.22
2567,2,2024-04-17 22:00:00,68.8
2568,2,2024-04-17 23:00:00,50.11
2569,2,2024-04-18 00:00:00,60.81
2570,2,2024-04-18 01:00:00,61.65
2571,2,2024-04-18 02:00:00,60.34
2572,2,2024-04-18 03:00:00,58.16
2573,2,2024-04-18 04:00:00,62.78
2574,2,2024-04-18 05:00:00,60.03
2575,2,2024-04-18 06:00:00,71.41
2576,2,2024-04-18 07:00:00,74.28
2577,2,2024-04-18 08:00:00,77.64
2578,2,2024-04-18 09:00:00,73.61
2579,2,2024-04-18 10:00:00,72.19
2580,2,2024-04-18 11:00:00,82.82
2581,2,2024-04-18 12:00:00,76.33
2582,2,2024-04-18 13:00:00,78.47
2583,2,2024-04-18 14:00:00,81.19
2584,2,2024-04-18 15:00:00,70.81
2585,2,2024-04-18 16:00:00,74.24
2586,2,2024-04-18 17:00:00,76.78
2587,2,2024-04-18 18:00:00,70.74
2588,2,2024-04-18 19:00:00,67.32
2589,2,2024-04-18 20:00:00,71.72
2590,2,2024-04-18 21:00:00,60.99
2591,2,2024-04-18 22:00:00,59.48
2592,2,2024-04-18 23:00:00,64.38
2593,2,2024-04-19 00:00:00,58.34
2594,2,2024-04-19 01:00:00,62.64
2595,2,2024-04-19 02:00:00,60.89
2596,2,2024-04-19 03:00:00,63.18
2597,2,2024-04-19 04:00:00,69.73
2598,2,2024-04-19 05:00:00,70.23
2599,2,2024-04-19 06:00:00,68.31
2600,2,2024-04-19 07:00:00,70.78
2601,2,2024-04-19 08:00:00,73.5
2602,2,2024-04-19 09:00:00,75.21
2603,2,2024-04-19 10:00:00,74.99
2604,2,2024-04-19 11:00:00,75.38
2605,2,2024-04-19 12:00:00,84.95
2606,2,2024-04-19 13:00:00,76.49
2607,2,2024-04-19 14:00:00,76.73
2608,2,2024-04-19 15:00:00,68.15
2609,2,2024-04-19 16:00:00,70.32
2610,2,2024-04-19 17:00:00,80.26
2611,2,2024-04-19 18:00:00,78.76
2612,2,2024-04-19 19:00:00,67.12
2613,2,2024-04-19 20:00:00,59.34
2614,2,2024-04-19 21:00:00,69.2
2615,2,2024-04-19 22:00:00,59.77
2616,2,2024-04-19 23:00:00,69.03
2617,2,2024-04-20 00:00:00,62.05
2618,2,2024-04-20 01:00:00,60.68
2619,2,2024-04-20 02:00:00,62.78
2620,2,2024-04-20 03:00:00,69.56
2621,2,2024-04-20 04:00:00,64.9
2622,2,2024-04-20 05:00:00,63.17
2623,2,2024-04-20 06:00:00,63.78
2624,2,2024-04-20 07:00:00,71.16
2625,2,2024-04-20 08:00:00,72.15
2626,2,2024-04-20 09:00:00,75.38
2627,2,2024-04-20 10:00:00,74.46
2628,2,2024-04-20 11:00:00,76.94
2629,2,2024-04-20 12:00:00,75.39
2630,2,2024-04-20 13:00:00,82.37
2631,2,2024-04-20 14:00:00,74.85
2632,2,2024-04-20 15:00:00,77.55
2633,2,2024-04-20 16:00:00,74.52
2634,2,2024-04-20 17:00:00,68.15
2635,2,2024-04-20 18:00:00,63.3
2636,2,2024-04-20 19:00:00,71.03
2637,2,2024-04-20 20:00:00,66.22
2638,2,2024-04-20 21:00:00,71.65
2639,2,2024-04-20 22:00:00,61.88
2640,2,2024-04-20 23:00:00,66.17
2641,2,2024-04-21 00:00:00,58.29
2642,2,2024-04-21 01:00:00,61.31
2643,2,2024-04-21 02:00:00,60.42
2644,2,2024-04-21 03:00:00,63.77
2645,2,2024-04-21 04:00:00,66.54
2646,2,2024-04-21 05:00:00,65.55
2647,2,2024-04-21 06:00:00,69.95
2648,2,2024-04-21 07:00:00,74.86
2649,2,2024-04-21 08:00:00,67.87
2650,2,2024-04-21 09:00:00,74.84
2651,2,2024-04-21 10:00:00,73.23
2652,2,2024-04-21 11:00:00,73.97
2653,2,2024-04-21 12:00:00,80.06
2654,2,2024-04-21 13:00:00,77.26
2655,2,2024-04-21 14:00:00,80.08
2656,2,2024-04-21 15:00:00,73.97
2657,2,2024-04-21 16:00:00,73.71
2658,2,2024-04-21 17:00:00,68.93
2659,2,2024-04-21 18:00:00,71.43
2660,2,2024-04-21 19:00:00,67.83
2661,2,2024-04-21 20:00:00,64.74
2662,2,2024-04-21 21:00:00,69.01
2663,2,2024-04-21 22:00:00,56.59
2664,2,2024-04-21 23:00:00,58.29
2665,2,2024-04-22 00:00:00,57.32
2666,2,2024-04-22 01:00:00,63.09
2667,2,2024-04-22 02:00:00,63.22
2668,2,2024-04-22 03:00:00,65.83
2669,2,2024-04-22 04:00:00,65.86
2670,2,2024-04-22 05:00:00,68.26
2671,2,2024-04-22 06:00:00,76.14
2672,2,2024-04-22 07:00:00,71.16
2673,2,2024-04-22 08:00:00,73.03
2674,2,2024-04-22 09:00:00,71.95
2675,2,2024-04-22 10:00:00,85.32
2676,2,2024-04-22 11:00:00,72.28
2677,2,2024-04-22 12:00:00,77.43
2678,2,2024-04-22 13:00:00,73.93
2679,2,2024-04-22 14:00:00,69.08
2680,2,2024-04-22 15:00:00,72.31
2681,2,2024-04-22 16:00:00,68.15
2682,2,2024-04-22 17:00:00,68.04
2683,2,2024-04-22 18:00:00,70.72
2684,2,2024-04-22 19:00:00,71.54
2685,2,2024-04-22 20:00:00,67.39
2686,2,2024-04-22 21:00:00,69.62
2687,2,2024-04-22 22:00:00,65.99
2688,2,2024-04-22 23:00:00,56.47
2689,2,2024-04-23 00:00:00,65.41
2690,2,2024-04-23 01:00:00,63.2
2691,2,2024-04-23 02:00:00,67.71
2692,2,2024-04-23 03:00:00,66.2
2693,2,2024-04-23 04:00:00,64.34
2694,2,2024-04-23 05:00:00,64.2
2695,2,2024-04-23 06:00:00,69.51
2696,2,2024-04-23 07:00:00,74.58
2697,2,2024-04-23 08:00:00,73.92
2698,2,2024-04-23 09:00:00,77.17
2699,2,2024-04-23 10:00:00,78.07
2700,2,2024-04-23 11:00:00,71.67
2701,2,2024-04-23 12:00:00,74.38
2702,2,2024-04-23 13:00:00,68.51
2703,2,2024-04-23 14:00:00,74.47
2704,2,2024-04-23 15:00:00,70.15
2705,2,2024-04-23 16:00:00,75.18
2706,2,2024-04-23 17:00:00,75.82
2707,2,2024-04-23 18:00:00,67.21
2708,2,2024-04-23 19:00:00,66.64
2709,2,2024-04-23 20:00:00,68.67
2710,2,2024-04-23 21:00:00,61.46
2711,2,2024-04-23 22:00:00,66.89
2712,2,2024-04-23 23:00:00,51.55
2713,2,2024-04-24 00:00:00,59.88
2714,2,2024-04-24 01:00:00,63.51
2715,2,2024-04-24 02:00:00,55.49
2716,2,2024-04-24 03:00:00,70.73
2717,2,2024-04-24 04:00:00,63.88
2718,2,2024-04-24 05:00:00,67.51
2719,2,2024-04-24 06:00:00,69.37
2720,2,2024-04-24 07:00:00,71.5
2721,2,2024-04-24 08:00:00,71.83
2722,2,2024-04-24 09:00:00,69.34
2723,2,2024-04-24 10:00:00,77.98
2724,2,2024-04-24 11:00:00,78.12
2725,2,2024-04-24 12:00:00,76.26
2726,2,2024-04-24 13:00:00,73.73
2727,2,2024-04-24 14:00:00,73.03
2728,2,2024-04-24 15:00:00,72.06
2729,2,2024-04-24 16:00:00,73.05
2730,2,2024-04-24 17:00:00,72.0
2731,2,2024-04-24 18:00:00,74.13
2732,2,2024-04-24 19:00:00,75.82
2733,2,2024-04-24 20:00:00,78.78
2734,2,2024-04-24 21:00:00,57.77
2735,2,2024-04-24 22:00:00,65.68
2736,2,2024-04-24 23:00:00,69.4
2737,2,2024-04-25 00:00:00,61.73
2738,2,2024-04-25 01:00:00,66.46
2739,2,2024-04-25 02:00:00,58.26
2740,2,2024-04-25 03:00:00,67.03
2741,2,2024-04-25 04:00:00,65.55
2742,2,2024-04-25 05:00:00,76.35
2743,2,2024-04-25 06:00:00,65.74
2744,2,2024-04-25 07:00:00,79.37
2745,2,2024-04-25 08:00:00,75.71
2746,2,2024-04-25 09:00:00,71.39
2747,2,2024-04-25 10:00:00,72.21
2748,2,2024-04-25 11:00:00,78.47
2749,2,2024-04-25 12:00:00,86.3
2750,2,2024-04-25 13:00:00,85.37
2751,2,2024-04-25 14:00:00,68.77
2752,2,2024-04-25 15:00:00,75.73
2753,2,2024-04-25 16:00:00,78.45
2754,2,2024-04-25 17:00:00,72.46
2755,2,2024-04-25 18:00:00,68.86
2756,2,2024-04-25 19:00:00,65.34
2757,2,2024-04-25 20:00:00,73.14
2758,2,2024-04-25 21:00:00,64.84
2759,2,2024-04-25 22:00:00,70.41
2760,2,2024-04-25 23:00:00,64.49
2761,2,2024-04-26 00:00:00,66.45
2762,2,2024-04-26 01:00:00,62.55
2763,2,2024-04-26 02:00:00,64.28
2764,2,2024-04-26 03:00:00,68.06
2765,2,2024-04-26 04:00:00,74.11
2766,2,2024-04-26 05:00:00,68.96
2767,2,2024-04-26 06:00:00,72.54
2768,2,2024-04-26 07:00:00,72.71
2769,2,2024-04-26 08:00:00,75.36
2770,2,2024-04-26 09:00:00,83.55
2771,2,2024-04-26 10:00:00,76.38
2772,2,2024-04-26 11:00:00,75.72
2773,2,2024-04-26 12:00:00,74.36
2774,2,2024-04-26 13:00:00,73.35
2775,2,2024-04-26 14:00:00,76.4
2776,2,2024-04-26 15:00:00,67.62
2777,2,2024-04-26 16:00:00,76.16
2778,2,2024-04-26 17:00:00,80.84
2779,2,2024-04-26 18:00:00,71.79
2780,2,2024-04-26 19:00:00,71.55
2781,2,2024-04-26 20:00:00,65.76
2782,2,2024-04-26 21:00:00,71.66
2783,2,2024-04-26 22:00:00,68.13
2784,2,2024-04-26 23:00:00,60.72
2785,2,2024-04-27 00:00:00,72.55
2786,2,2024-04-27 01:00:00,61.3
2787,2,2024-04-27 02:00:00,64.65
2788,2,2024-04-27 03:00:00,66.63
2789,2,2024-04-27 04:00:00,73.56
2790,2,2024-04-27 05:00:00,64.99
2791,2,2024-04-27 06:00:00,72.75
2792,2,2024-04-27 07:00:00,66.77
2793,2,2024-04-27 08:00:00,68.86
2794,2,2024-04-27 09:00:00,68.7
2795,2,2024-04-27 10:00:00,83.05
2796,2,2024-04-27 11:00:00,76.27
2797,2,2024-04-27 12:00:00,74.2
2798,2,2024-04-27 13:00:00,71.2
2799,2,2024-04-27 14:00:00,84.27
2800,2,2024-04-27 15:00:00,69.09
2801,2,2024-04-27 16:00:00,73.48
2802,2,2024-04-27 17:00:00,73.17
2803,2,2024-04-27 18:00:00,73.14
2804,2,2024-04-27 19:00:00,69.12
2805,2,2024-04-27 20:00:00,74.31
2806,2,2024-04-27 21:00:00,68.85
2807,2,2024-04-27 22:00:00,71.57
2808,2,2024-04-27 23:00:00,64.25
2809,2,2024-04-28 00:00:00,68.84
2810,2,2024-04-28 01:00:00,59.69
2811,2,2024-04-28 02:00:00,57.96
2812,2,2024-04-28 03:00:00,64.41
2813,2,2024-04-28 04:00:00,66.15
2814,2,2024-04-28 05:00:00,66.34
2815,2,2024-04-28 06:00:00,65.15
2816,2,2024-04-28 07:00:00,78.43
2817,2,2024-04-28 08:00:00,79.2
2818,2,2024-04-28 09:00:00,72.22
2819,2,2024-04-28 10:00:00,72.95
2820,2,2024-04-28 11:00:00,81.71
2821,2,2024-04-28 12:00:00,76.75
2822,2,2024-04-28 13:00:00,73.48
2823,2,2024-04-28 14:00:00,73.49
2824,2,2024-04-28 15:00:00,75.89
2825,2,2024-04-28 16:00:00,76.01
2826,2,2024-04-28 17:00:00,80.46
2827,2,2024-04-28 18:00:00,65.0
2828,2,2024-04-28 19:00:00,72.15
2829,2,2024-04-28 20:00:00,70.75
2830,2,2024-04-28 21:00:00,66.07
2831,2,2024-04-28 22:00:00,63.06
2832,2,2024-04-28 23:00:00,65.13
2833,2,2024-04-29 00:00:00,61.2
2834,2,2024-04-29 01:00:00,63.02
2835,2,2024-04-29 02:00:00,62.06
2836,2,2024-04-29 03:00:00,65.76
2837,2,2024-04-29 04:00:00,57.09
2838,2,2024-04-29 05:00:00,69.27
2839,2,2024-04-29 06:00:00,65.6
2840,2,2024-04-29 07:00:00,70.41
2841,2,2024-04-29 08:00:00,67.74
2842,2,2024-04-29 09:00:00,71.39
2843,2,2024-04-29 10:00:00,85.02
2844,2,2024-04-29 11:00:00,81.34
2845,2,2024-04-29 12:00:00,69.54
2846,2,2024-04-29 13:00:00,76.29
2847,2,2024-04-29 14:00:00,84.62
2848,2,2024-04-29 15:00:00,77.91
2849,2,2024-04-29 16:00:00,72.71
2850,2,2024-04-29 17:00:00,76.23
2851,2,2024-04-29 18:00:00,69.66
2852,2,2024-04-29 19:00:00,71.75
2853,2,2024-04-29 20:00:00,63.19
2854,2,2024-04-29 21:00:00,64.63
2855,2,2024-04-29 22:00:00,57.58
2856,2,2024-04-29 23:00:00,61.43
2857,2,2024-04-30 00:00:00,66.54
2858,2,2024-04-30 01:00:00,64.29
2859,2,2024-04-30 02:00:00,63.64
2860,2,2024-04-30 03:00:00,60.3
2861,2,2024-04-30 04:00:00,63.58
2862,2,2024-04-30 05:00:00,64.72
2863,2,2024-04-30 06:00:00,67.54
2864,2,2024-04-30 07:00:00,64.01
2865,2,2024-04-30 08:00:00,79.78
2866,2,2024-04-30 09:00:00,79.49
2867,2,2024-04-30 10:00:00,76.32
2868,2,2024-04-30 11:00:00,78.45
2869,2,2024-04-30 12:00:00,77.73
2870,2,2024-04-30 13:00:00,73.31
2871,2,2024-04-30 14:00:00,68.17
2872,2,2024-04-30 15:00:00,73.36
2873,2,2024-04-30 16:00:00,70.72
2874,2,2024-04-30 17:00:00,67.51
2875,2,2024-04-30 18:00:00,79.43
2876,2,2024-04-30 19:00:00,65.05
2877,2,2024-04-30 20:00:00,64.59
2878,2,2024-04-30 21:00:00,67.54
2879,2,2024-04-30 22:00:00,60.76
2880,2,2024-04-30 23:00:00,59.37
2881,2,2024-05-01 00:00:00,57.32
2882,2,2024-05-01 01:00:00,67.05
2883,2,2024-05-01 02:00:00,59.81
2884,2,2024-05-01 03:00:00,62.69
2885,2,2024-05-01 04:00:00,63.64
2886,2,2024-05-01 05:00:00,62.22
2887,2,2024-05-01 06:00:00,66.83
2888,2,2024-05-01 07:00:00,69.99
2889,2,2024-05-01 08:00:00,74.86
2890,2,2024-05-01 09:00:00,75.6
2891,2,2024-05-01 10:00:00,84.78
2892,2,2024-05-01 11:00:00,80.37
2893,2,2024-05-01 12:00:00,81.5
2894,2,2024-05-01 13:00:00,75.66
2895,2,2024-05-01 14:00:00,74.22
2896,2,2024-05-01 15:00:00,82.71
2897,2,2024-05-01 16:00:00,72.91
2898,2,2024-05-01 17:00:00,65.64
2899,2,2024-05-01 18:00:00,64.88
2900,2,2024-05-01 19:00:00,68.78
2901,2,2024-05-01 20:00:00,63.06
2902,2,2024-05-01 21:00:00,63.49
2903,2,2024-05-01 22:00:00,63.06
2904,2,2024-05-01 23:00:00,61.33
2905,2,2024-05-02 00:00:00,60.89
2906,2,2024-05-02 01:00:00,75.77
2907,2,2024-05-02 02:00:00,58.93
2908,2,2024-05-02 03:00:00,68.73
2909,2,2024-05-02 04:00:00,66.99
2910,2,2024-05-02 05:00:00,68.49
2911,2,2024-05-02 06:00:00,67.46
2912,2,2024-05-02 07:00:00,71.53
2913,2,2024-05-02 08:00:00,74.75
2914,2,2024-05-02 09:00:00,70.16
2915,2,2024-05-02 10:00:00,74.03
2916,2,2024-05-02 11:00:00,78.61
2917,2,2024-05-02 12:00:00,82.52
2918,2,2024-05-02 13:00:00,81.63
2919,2,2024-05-02 14:00:00,73.05
2920,2,2024-05-02 15:00:00,78.44
2921,2,2024-05-02 16:00:00,78.32
2922,2,2024-05-02 17:00:00,72.72
2923,2,2024-05-02 18:00:00,68.5
2924,2,2024-05-02 19:00:00,77.05
2925,2,2024-05-02 20:00:00,59.82
2926,2,2024-05-02 21:00:00,63.79
2927,2,2024-05-02 22:00:00,66.67
2928,2,2024-05-02 23:00:00,66.05
2929,2,2024-05-03 00:00:00,60.76
2930,2,2024-05-03 01:00:00,65.09
2931,2,2024-05-03 02:00:00,60.56
2932,2,2024-05-03 03:00:00,62.64
2933,2,2024-05-03 04:00:00,67.38
2934,2,2024-05-03 05:00:00,63.81
2935,2,2024-05-03 06:00:00,70.04
2936,2,2024-05-03 07:00:00,68.1
2937,2,2024-05-03 08:00:00,78.78
2938,2,2024-05-03 09:00:00,72.87
2939,2,2024-05-03 10:00:00,72.77
2940,2,2024-05-03 11:00:00,77.48
2941,2,2024-05-03 12:00:00,75.09
2942,2,2024-05-03 13:00:00,69.22
2943,2,2024-05-03 14:00:00,77.0
2944,2,2024-05-03 15:00:00,70.74
2945,2,2024-05-03 16:00:00,72.44
2946,2,2024-05-03 17:00:00,80.49
2947,2,2024-05-03 18:00:00,70.27
2948,2,2024-05-03 19:00:00,52.31
2949,2,2024-05-03 20:00:00,65.78
2950,2,2024-05-03 21:00:00,59.32
2951,2,2024-05-03 22:00:00,53.11
2952,2,2024-05-03 23:00:00,64.39
2953,2,2024-05-04 00:00:00,61.84
2954,2,2024-05-04 01:00:00,65.05
2955,2,2024-05-04 02:00:00,65.62
2956,2,2024-05-04 03:00:00,64.35
2957,2,2024-05-04 04:00:00,73.95
2958,2,2024-05-04 05:00:00,69.19
2959,2,2024-05-04 06:00:00,60.54
2960,2,2024-05-04 07:00:00,60.67
2961,2,2024-05-04 08:00:00,73.68
2962,2,2024-05-04 09:00:00,70.94
2963,2,2024-05-04 10:00:00,76.33
2964,2,2024-05-04 11:00:00,72.82
2965,2,2024-05-04 12:00:00,71.63
2966,2,2024-05-04 13:00:00,72.67
2967,2,2024-05-04 14:00:00,80.8
2968,2,2024-05-04 15:00:00,76.19
2969,2,2024-05-04 16:00:00,70.31
2970,2,2024-05-04 17:00:00,73.53
2971,2,2024-05-04 18:00:00,70.49
2972,2,2024-05-04 19:00:00,60.1
2973,2,2024-05-04 20:00:00,65.29
2974,2,2024-05-04 21:00:00,67.76
2975,2,2024-05-04 22:00:00,64.9
2976,2,2024-05-04 23:00:00,64.41
2977,2,2024-05-05 00:00:00,64.39
2978,2,2024-05-05 01:00:00,64.73
2979,2,2024-05-05 02:00:00,57.18
2980,2,2024-05-05 03:00:00,63.81
2981,2,2024-05-05 04:00:00,63.15
2982,2,2024-05-05 05:00:00,66.24
2983,2,2024-05-05 06:00:00,68.55
2984,2,2024-05-05 07:00:00,68.5
2985,2,2024-05-05 08:00:00,73.45
2986,2,2024-05-05 09:00:00,75.44
2987,2,2024-05-05 10:00:00,71.06
2988,2,2024-05-05 11:00:00,70.23
2989,2,2024-05-05 12:00:00,70.95
2990,2,2024-05-05 13:00:00,66.39
2991,2,2024-05-05 14:00:00,77.69
2992,2,2024-05-05 15:00:00,72.88
2993,2,2024-05-05 16:00:00,74.23
2994,2,2024-05-05 17:00:00,68.77
2995,2,2024-05-05 18:00:00,73.07
2996,2,2024-05-05 19:00:00,66.71
2997,2,2024-05-05 20:00:00,65.74
2998,2,2024-05-05 21:00:00,66.43
2999,2,2024-05-05 22:00:00,75.22
3000,2,2024-05-05 23:00:00,53.78
3001,2,2024-05-06 00:00:00,58.67
3002,2,2024-05-06 01:00:00,63.35
3003,2,2024-05-06 02:00:00,60.45
3004,2,2024-05-06 03:00:00,66.78
3005,2,2024-05-06 04:00:00,62.66
3006,2,2024-05-06 05:00:00,65.03
3007,2,2024-05-06 06:00:00,74.53
3008,2,2024-05-06 07:00:00,74.35
3009,2,2024-05-06 08:00:00,70.45
3010,2,2024-05-06 09:00:00,76.55
3011,2,2024-05-06 10:00:00,76.53
3012,2,2024-05-06 11:00:00,80.27
3013,2,2024-05-06 12:00:00,74.26
3014,2,2024-05-06 13:00:00,73.07
3015,2,2024-05-06 14:00:00,79.1
3016,2,2024-05-06 15:00:00,73.37
